ID value,Status,Price (£)
29940422,still active,"3,995"
29940433,still active,"21,495"
29940437,still active,"6,995"
29940445,still active,"13,000"
29940459,still active,"3,999"
29940491,still active,"6,298"
29940501,still active,"15,495"
29940512,inactive on: 13/09/2023,"3,250"
29940516,still active,"3,000"
29940520,still active,"16,995"
29940535,still active,"14,950"
29940547,inactive on: 13/09/2023,"7,999"
29940559,still active,"4,599"
29940566,still active,"10,699"
29940569,still active,"8,999"
29940570,still active,"10,299"
29940585,still active,"6,799"
29940597,still active,"16,999"
29940602,inactive on: 18/09/2023,"9,999"
29940603,still active,"12,499"
29940611,still active,"11,699"
29940621,still active,"16,799"
29940622,still active,"7,199"
29940625,still active,"13,699"
29940627,inactive on: 18/09/2023,"29,849"
29940643,still active,"13,999"
29940660,still active,"12,799"
29940662,still active,"5,499"
29940664,still active,"11,849"
29940672,still active,"4,699"
29940678,still active,"10,999"
29940683,still active,"8,599"
29940685,still active,"7,499"
29940694,still active,"7,999"
29940715,still active,"17,699"
29940719,still active,"9,999"
29940723,still active,"12,999"
29940733,still active,"6,449"
29940735,still active,"6,999"
29940737,inactive on: 13/09/2023,"12,999"
29940739,still active,"7,499"
29940761,still active,"12,899"
29940768,still active,"6,999"
29940770,still active,"11,299"
29940810,still active,"14,995"
29940813,still active,"16,495"
29940814,still active,"8,995"
29940834,still active,"5,989"
29940838,still active,"23,489"
29940839,still active,"21,489"
29940842,still active,"21,849"
29940846,inactive on: 18/09/2023,"7,391"
29940853,still active,"24,989"
29940858,still active,"146,999"
29940860,still active,"223,500"
29940876,still active,"8,195"
29940881,still active,"9,795"
29940882,still active,"15,795"
29940906,still active,"8,000"
29940920,still active,"12,700"
29940952,still active,"13,000"
29940956,still active,"12,700"
29940973,still active,"25,750"
29940984,still active,"7,750"
29940986,still active,"27,000"
29940988,still active,"11,900"
29941000,still active,"11,500"
29941002,still active,"6,500"
29941003,still active,"10,500"
29941015,inactive on: 13/09/2023,"20,849"
29941040,still active,"26,249"
29941078,still active,"23,649"
29941090,still active,"16,250"
29941108,still active,"2,495"
29941135,still active,"8,995"
29941144,still active,"21,995"
29941145,still active,"18,495"
29941146,still active,"34,995"
29941153,still active,"19,995"
29941170,inactive on: 10/09/2023,"4,995"
29941217,still active,"22,490"
29941221,still active,"30,000"
29941238,still active,"20,990"
29941253,still active,"23,990"
29941261,still active,"36,990"
29941286,still active,"209,991"
29941305,still active,"5,995"
29941317,still active,"6,295"
29941333,still active,"2,995"
29941337,still active,"3,495"
29941338,still active,"94,950"
29941350,still active,"3,695"
29941352,still active,"2,995"
29941371,still active,"6,495"
29941388,still active,"8,495"
29941402,still active,"14,995"
29941405,still active,"7,495"
29941417,still active,"8,700"
29941429,still active,"51,990"
29941432,inactive on: 10/09/2023,"20,490"
29941505,still active,"8,989"
29941513,still active,"17,989"
29941543,still active,"5,995"
29941564,inactive on: 10/09/2023,"5,995"
29941578,still active,"15,995"
29941595,still active,"32,490"
29941610,still active,"7,990"
29941673,still active,"10,800"
29941678,still active,"6,295"
29941680,inactive on: 18/09/2023,"5,690"
29941685,still active,"16,495"
29941700,still active,"6,495"
29941701,still active,"3,795"
29941716,still active,"3,995"
29941724,inactive on: 13/09/2023,"23,995"
29941785,still active,"16,495"
29941799,inactive on: 18/09/2023,"6,493"
29941803,still active,"8,200"
29941814,still active,"8,995"
29941821,still active,"12,200"
29941823,inactive on: 18/09/2023,"8,950"
29941825,inactive on: 18/09/2023,"8,750"
29941827,still active,"5,995"
29941834,still active,"11,795"
29941860,still active,"20,450"
29941864,still active,"7,450"
29941878,still active,"16,950"
29941897,still active,"84,995"
29941948,still active,"6,995"
29941956,still active,"13,975"
29941957,still active,"14,475"
29941958,still active,"14,475"
29941980,inactive on: 10/09/2023,"18,495"
29942000,still active,"16,999"
29942014,still active,"17,795"
29942017,still active,"13,290"
29942044,still active,"4,995"
29942050,still active,"6,350"
29942053,still active,"12,000"
29942055,still active,"12,100"
29942073,still active,"7,000"
29942075,still active,"8,000"
29942078,still active,"8,350"
29942080,still active,"34,950"
29942143,still active,"20,991"
29942297,still active,"41,590"
29942304,still active,"14,895"
29942488,still active,"19,995"
29942666,still active,"25,390"
29942673,still active,"24,495"
29942681,still active,"12,846"
29942727,still active,"27,995"
29942729,inactive on: 13/09/2023,"8,995"
29942740,still active,"25,590"
29942751,still active,"19,895"
29942806,still active,"11,995"
29942807,still active,"16,995"
29942829,still active,"20,999"
29942857,still active,"17,450"
29942924,still active,"39,799"
29942934,inactive on: 18/09/2023,"27,999"
29942960,inactive on: 13/09/2023,"24,999"
29942977,still active,"17,495"
29943035,still active,"14,744"
29943041,inactive on: 13/09/2023,"16,990"
29943044,inactive on: 13/09/2023,"9,990"
29943048,still active,"24,990"
29943100,still active,"26,995"
29943112,still active,"13,899"
29943178,still active,"18,350"
29943179,still active,"20,450"
29943189,still active,"21,000"
29943191,still active,"18,000"
29943817,inactive on: 18/09/2023,"26,950"
29943834,still active,"7,990"
29943838,still active,"9,990"
29943842,still active,"7,990"
29943845,still active,"12,490"
29943849,inactive on: 10/09/2023,"11,990"
29943854,still active,"11,490"
29943865,still active,"26,995"
29943877,still active,"6,495"
29943915,still active,"20,390"
29943918,still active,"49,890"
29943928,still active,"27,890"
29943940,inactive on: 18/09/2023,"14,390"
29943987,still active,"6,995"
29943994,still active,"5,000"
29943999,still active,"3,695"
29944002,still active,"18,000"
29944015,still active,"16,800"
29944022,still active,"6,555"
29944023,still active,"8,800"
29944025,still active,"5,995"
29944029,still active,"9,594"
29944033,still active,"3,795"
29944036,still active,"7,495"
29944041,still active,"9,333"
29944050,still active,"9,900"
29944060,still active,"4,795"
29944064,still active,"7,700"
29944074,still active,"32,995"
29944077,inactive on: 18/09/2023,"2,795"
29944094,still active,"9,000"
29944095,still active,"10,595"
29944127,still active,"3,895"
29944133,still active,"15,479"
29944137,still active,"7,250"
29944142,still active,"11,489"
29944161,still active,"16,995"
29944202,still active,"33,785"
29944205,still active,"52,985"
29944214,still active,"34,985"
29944221,still active,"9,995"
29944222,still active,"69,500"
29944223,still active,"9,795"
29944227,still active,"7,995"
29944230,still active,"92,500"
29944248,still active,"5,399"
29944254,still active,"8,499"
29944259,still active,"7,999"
29944269,inactive on: 18/09/2023,"6,499"
29944279,still active,"22,990"
29944282,still active,"7,990"
29944283,still active,"3,999"
29944288,still active,"12,790"
29944299,inactive on: 10/09/2023,"7,990"
29944320,inactive on: 13/09/2023,"18,990"
29944327,inactive on: 18/09/2023,"7,999"
29944338,still active,"7,379"
29944340,still active,"6,599"
29944352,still active,"14,995"
29944372,still active,"5,699"
29944421,still active,"24,495"
29944467,inactive on: 13/09/2023,"2,495"
29944469,inactive on: 13/09/2023,"3,995"
29944475,still active,"13,995"
29944491,still active,"7,995"
29944492,still active,"9,995"
29944514,still active,"22,380"
29944517,still active,"11,820"
29944521,still active,"10,495"
29944534,still active,"8,799"
29944538,still active,"5,199"
29944543,still active,"7,199"
29944545,still active,"38,999"
29944553,still active,"59,999"
29944578,still active,"20,995"
29944582,still active,"7,895"
29944601,still active,"4,595"
29944603,still active,"3,395"
29944605,still active,"4,295"
29944610,inactive on: 18/09/2023,"4,995"
29944615,still active,"3,995"
29944617,still active,"3,695"
29944623,still active,"3,295"
29944633,still active,"3,995"
29944641,still active,"7,295"
29944647,still active,"3,295"
29944658,still active,"7,495"
29944665,still active,"4,495"
29944667,still active,"4,195"
29944669,still active,"4,495"
29944671,still active,"4,495"
29944675,still active,"2,995"
29944682,inactive on: 10/09/2023,"5,990"
29944726,still active,"13,995"
29944745,inactive on: 18/09/2023,"5,495"
29944752,still active,"7,495"
29944776,still active,"8,700"
29944808,still active,"6,900"
29944815,still active,"8,200"
29944817,still active,"10,100"
29944826,still active,"7,200"
29944829,still active,"9,700"
29944831,still active,"24,661"
29944838,still active,"36,959"
29944841,still active,"10,800"
29944849,still active,"19,990"
29944851,still active,"26,990"
29944870,still active,"13,680"
29944883,still active,"17,520"
29944885,still active,"29,491"
29944895,still active,"19,791"
29944898,still active,"13,300"
29944899,still active,"65,491"
29944907,inactive on: 10/09/2023,"14,280"
29944916,still active,"19,790"
29944926,still active,"10,900"
29944927,still active,"8,200"
29944942,inactive on: 18/09/2023,"10,000"
29944946,still active,"11,500"
29944951,still active,"14,900"
29944958,still active,"20,590"
29944959,still active,"13,920"
29944984,still active,"14,280"
29944994,still active,"12,500"
29945004,still active,"17,840"
29945094,inactive on: 18/09/2023,"9,990"
29945100,inactive on: 13/09/2023,"14,879"
29945102,still active,"19,800"
29945142,still active,"16,950"
29945148,inactive on: 18/09/2023,"29,880"
29945150,inactive on: 18/09/2023,"22,800"
29945174,inactive on: 18/09/2023,"32,100"
29945201,still active,"25,500"
29945250,still active,"19,559"
29945261,still active,"25,990"
29945268,still active,"17,000"
29945273,still active,"11,000"
29945279,inactive on: 13/09/2023,"17,299"
29945306,still active,"14,299"
29945313,still active,"40,794"
29945338,still active,"30,359"
29945340,still active,"37,188"
29945355,still active,"16,500"
29945358,still active,"23,988"
29945371,inactive on: 13/09/2023,"17,990"
29945381,still active,"26,950"
29945386,still active,"26,950"
29945393,still active,"7,495"
29945401,inactive on: 18/09/2023,"5,299"
29945402,still active,"4,999"
29945467,still active,"7,990"
29945469,still active,"19,950"
29945471,still active,"11,595"
29945473,still active,"8,995"
29945476,still active,"8,650"
29945481,still active,"11,750"
29945492,still active,"16,990"
29945496,still active,"14,990"
29945497,still active,"13,790"
29945529,still active,"9,295"
29945534,still active,"19,995"
29945543,still active,"15,995"
29945546,still active,"16,995"
29945552,still active,"8,995"
29945558,still active,"16,995"
29945561,still active,"15,495"
29945636,still active,"5,999"
29945638,still active,"19,999"
29945640,still active,"12,490"
29945644,still active,"6,490"
29945648,still active,"7,190"
29945651,still active,"7,490"
29945658,still active,"6,290"
29945659,still active,"8,490"
29945667,still active,"17,499"
29945680,still active,"14,250"
29945706,still active,"15,975"
29945711,still active,"12,990"
29945725,inactive on: 13/09/2023,"26,394"
29945740,still active,"21,995"
29945750,still active,"20,995"
29945752,still active,"7,795"
29945788,still active,"4,850"
29945800,still active,"20,680"
29945850,still active,"23,376"
29945852,still active,"50,994"
29945857,still active,"26,100"
29945872,still active,"11,680"
29945899,still active,"13,500"
29945928,still active,"24,980"
29945930,still active,"20,895"
29945942,still active,"11,495"
29945983,still active,"33,990"
29946000,still active,"6,599"
29946015,still active,"9,599"
29946022,still active,"5,799"
29946056,still active,"10,449"
29946061,still active,"6,549"
29946063,still active,"8,799"
29946065,still active,"8,499"
29946070,still active,"8,999"
29946071,inactive on: 18/09/2023,"9,999"
29946075,still active,"8,199"
29946094,still active,"9,499"
29946095,still active,"6,799"
29946119,still active,"6,950"
29946165,still active,"10,495"
29946180,still active,"16,995"
29946183,still active,"18,695"
29946201,still active,"21,440"
29946227,still active,"7,000"
29946233,still active,"18,650"
29946236,still active,"9,150"
29946237,still active,"10,250"
29946260,still active,"17,000"
29946288,inactive on: 10/09/2023,"12,500"
29946323,still active,"15,495"
29946339,inactive on: 13/09/2023,"18,198"
29946370,still active,"4,495"
29946371,still active,"5,995"
29946380,still active,"5,745"
29946384,inactive on: 10/09/2023,"7,245"
29946386,still active,"26,995"
29946396,still active,"28,990"
29946424,still active,"12,595"
29946453,still active,"4,695"
29946470,still active,"15,995"
29946473,inactive on: 10/09/2023,"17,495"
29946487,still active,"12,495"
29946493,still active,"7,995"
29946494,still active,"6,995"
29946533,still active,"8,795"
29946537,still active,"6,295"
29946546,still active,"18,495"
29946550,inactive on: 10/09/2023,"7,295"
29946555,still active,"4,000"
29946556,still active,"6,500"
29946637,still active,"11,750"
29946640,still active,"29,950"
29946652,still active,"15,290"
29946661,still active,"8,895"
29946671,still active,"11,850"
29946673,still active,"9,785"
29946679,still active,"8,295"
29946824,inactive on: 10/09/2023,"9,899"
29946839,inactive on: 18/09/2023,"13,260"
29946843,still active,"14,695"
29946854,still active,"10,790"
29946858,still active,"12,985"
29946865,still active,"11,980"
29946867,still active,"13,990"
29946870,inactive on: 18/09/2023,"19,990"
29946890,still active,"15,490"
29946911,still active,"17,430"
29946918,still active,"17,990"
29946927,still active,"10,315"
29946939,still active,"13,590"
29947014,still active,"11,999"
29947015,still active,"11,599"
29947016,still active,"9,999"
29947018,still active,"14,999"
29947020,still active,"7,999"
29947027,still active,"6,999"
29947043,still active,"16,495"
29947050,still active,"29,995"
29947051,still active,"21,495"
29947053,still active,"34,995"
29947110,still active,"27,890"
29947114,still active,"11,990"
29947139,still active,"18,200"
29947166,inactive on: 13/09/2023,"15,795"
29947168,still active,"13,300"
29947184,still active,"11,795"
29947196,still active,"21,000"
29947199,still active,"20,500"
29947206,still active,"16,795"
29947217,inactive on: 18/09/2023,"9,795"
29947233,inactive on: 18/09/2023,"10,290"
29947237,still active,"13,795"
29947245,still active,"13,000"
29947258,still active,"17,495"
29947280,inactive on: 13/09/2023,"6,495"
29947318,still active,"25,650"
29947322,still active,"83,990"
29947323,still active,"29,990"
29947358,still active,"22,990"
29947393,still active,"53,995"
29947394,still active,"41,895"
29947397,still active,"16,550"
29947407,still active,"31,995"
29947420,still active,"28,495"
29947422,still active,"22,194"
29947423,still active,"28,794"
29947427,still active,"13,794"
29947455,still active,"4,350"
29947461,still active,"13,999"
29947464,still active,"8,888"
29947470,still active,"82,985"
29947472,still active,"5,995"
29947474,still active,"52,985"
29947485,still active,"6,492"
29947490,still active,"15,000"
29947495,still active,"6,995"
29947513,still active,"9,990"
29947553,inactive on: 18/09/2023,"4,995"
29947567,still active,"5,495"
29947571,still active,"6,995"
29947589,still active,"7,995"
29947591,inactive on: 13/09/2023,"18,995"
29947596,still active,"6,489"
29947597,still active,"11,495"
29947624,still active,"6,495"
29947638,still active,"97,995"
29947639,still active,"239,999"
29947640,still active,"15,995"
29947642,inactive on: 18/09/2023,"7,995"
29947646,still active,"29,995"
29947647,still active,"30,995"
29947648,still active,"15,995"
29947656,still active,"7,995"
29947658,still active,"1,999"
29947660,still active,"24,999"
29947662,still active,"9,799"
29947668,still active,"11,999"
29947670,still active,"8,999"
29947673,still active,"6,499"
29947674,inactive on: 10/09/2023,"6,995"
29947678,still active,"10,799"
29947680,inactive on: 10/09/2023,"9,990"
29947705,still active,"7,995"
29947711,still active,"4,495"
29947715,still active,"13,194"
29947717,still active,"13,794"
29947721,still active,"10,295"
29947722,still active,"14,295"
29947726,still active,"10,295"
29947753,still active,"47,994"
29947756,inactive on: 18/09/2023,"22,999"
29947767,still active,"13,499"
29947779,inactive on: 13/09/2023,"9,990"
29947781,still active,"10,490"
29947785,still active,"11,990"
29947787,still active,"11,990"
29947798,inactive on: 10/09/2023,"9,490"
29947834,inactive on: 10/09/2023,"11,995"
29947846,still active,"14,995"
29947850,still active,"47,988"
29947868,still active,"20,388"
29947880,still active,"20,388"
29947885,still active,"69,588"
29947896,still active,"18,588"
29947897,still active,"19,788"
29947906,still active,"16,788"
29947911,still active,"21,990"
29947914,inactive on: 13/09/2023,"32,990"
29947920,still active,"29,988"
29947927,still active,"19,788"
29947928,still active,"22,788"
29948011,inactive on: 18/09/2023,"7,495"
29948013,inactive on: 18/09/2023,"8,995"
29948015,inactive on: 18/09/2023,"6,695"
29948017,inactive on: 18/09/2023,"3,795"
29948019,inactive on: 18/09/2023,"2,195"
29948060,inactive on: 10/09/2023,"114,995"
29948069,still active,"3,990"
29948075,still active,"3,990"
29948082,still active,"6,350"
29948083,still active,"9,990"
29948084,still active,"7,450"
29948146,still active,"16,695"
29948162,still active,"22,000"
29948163,still active,"16,000"
29948166,still active,"18,000"
29948174,still active,"9,795"
29948178,still active,"9,295"
29948179,still active,"9,695"
29948257,still active,"77,990"
29948274,still active,"7,695"
29948286,inactive on: 18/09/2023,"32,995"
29948290,still active,"13,995"
29948291,still active,"16,995"
29948297,still active,"19,495"
29948300,still active,"23,995"
29948311,still active,"29,999"
29948337,still active,"2,500"
29948338,still active,"12,000"
29948349,still active,"85,000"
29948350,still active,"35,000"
29948357,still active,"24,000"
29948382,still active,"31,794"
29948421,still active,"6,250"
29948424,inactive on: 18/09/2023,"8,250"
29948432,still active,"13,650"
29948438,still active,"21,750"
29948468,still active,"6,990"
29948519,still active,"23,690"
29948520,still active,"22,990"
29948574,still active,"26,995"
29948590,still active,"6,295"
29948599,still active,"14,000"
29948600,still active,"11,190"
29948606,still active,"13,290"
29948616,still active,"16,000"
29948693,still active,"52,999"
29948713,still active,"10,499"
29948720,still active,"16,799"
29948724,still active,"26,995"
29948729,still active,"21,395"
29948732,still active,"11,750"
29948733,still active,"23,895"
29948781,still active,"32,495"
29948791,still active,"16,995"
29948818,still active,"12,300"
29948893,still active,"31,990"
29948897,inactive on: 18/09/2023,"21,500"
29948900,still active,"15,750"
29948959,still active,"9,790"
29948960,still active,"6,699"
29948961,still active,"6,499"
29948963,still active,"2,499"
29948965,still active,"3,299"
29948971,still active,"4,799"
29948975,still active,"3,699"
29948982,still active,"6,199"
29948983,still active,"4,199"
29948987,still active,"2,199"
29948992,still active,"3,000"
29948996,still active,"8,300"
29949004,still active,"4,000"
29949012,still active,"5,900"
29949014,still active,"7,400"
29949015,still active,"5,800"
29949018,still active,"4,990"
29949025,still active,"6,700"
29949031,still active,"3,600"
29949033,still active,"8,750"
29949036,still active,"27,490"
29949047,still active,"4,700"
29949055,still active,"7,300"
29949057,still active,"5,990"
29949068,still active,"2,250"
29949077,inactive on: 18/09/2023,"11,490"
29949088,still active,"65,999"
29949124,still active,"3,695"
29949133,still active,"9,895"
29949136,still active,"7,495"
29949137,still active,"8,495"
29949142,still active,"5,995"
29949152,still active,"5,990"
29949157,still active,"9,900"
29949170,still active,"12,390"
29949180,still active,"12,500"
29949185,still active,"2,595"
29949191,still active,"1,795"
29949200,still active,"1,995"
29949226,still active,"9,900"
29949231,still active,"7,500"
29949244,still active,"29,399"
29949248,still active,"9,599"
29949251,still active,"14,999"
29949254,still active,"9,499"
29949258,still active,"24,199"
29949261,still active,"10,999"
29949265,inactive on: 18/09/2023,"7,399"
29949277,still active,"19,299"
29949364,still active,"24,895"
29949365,still active,"8,999"
29949423,still active,"27,944"
29949427,still active,"29,944"
29949440,still active,"9,985"
29949516,still active,"5,990"
29949527,still active,"4,990"
29949545,inactive on: 13/09/2023,"10,995"
29949583,still active,"10,990"
29949592,still active,"12,990"
29949606,still active,"16,995"
29949616,still active,"7,995"
29949621,still active,"20,595"
29949650,still active,"14,950"
29949652,still active,"10,950"
29949655,still active,"15,950"
29949664,still active,"9,650"
29949665,still active,"11,950"
29949668,still active,"23,950"
29949669,still active,"9,950"
29949672,inactive on: 18/09/2023,"12,950"
29949673,still active,"7,950"
29949676,still active,"12,450"
29949689,still active,"16,950"
29949694,still active,"9,250"
29949696,still active,"13,450"
29949718,still active,"8,450"
29949748,inactive on: 18/09/2023,"8,990"
29949774,still active,"9,990"
29949783,inactive on: 18/09/2023,"6,990"
29949801,inactive on: 18/09/2023,"7,990"
29949803,still active,"2,790"
29949810,inactive on: 18/09/2023,"4,950"
29949857,still active,"5,699"
29949860,still active,"4,999"
29949862,still active,"6,499"
29950290,still active,"16,049"
29951261,still active,"19,000"
29951263,still active,"27,249"
29951307,still active,"11,999"
29951492,still active,"33,250"
29951645,still active,"19,500"
29951753,still active,"27,243"
29952523,still active,"140,218"
29952527,still active,"89,990"
29952531,still active,"57,782"
29952540,still active,"19,600"
29952594,still active,"15,995"
29952737,still active,"14,995"
29952738,still active,"15,995"
29952739,still active,"6,995"
29952746,inactive on: 18/09/2023,"14,990"
29952759,still active,"6,795"
29952760,still active,"2,295"
29952763,still active,"20,990"
29952792,still active,"36,485"
29952795,still active,"9,295"
29952798,still active,"67,990"
29952799,inactive on: 18/09/2023,"12,500"
29952808,still active,"10,995"
29952813,still active,"7,990"
29952838,still active,"5,795"
29952850,still active,"7,495"
29952851,still active,"5,995"
29952856,still active,"7,495"
29952939,still active,"10,990"
29952946,still active,"6,990"
29952952,still active,"5,990"
29952961,still active,"5,990"
29952965,still active,"6,990"
29952967,still active,"13,990"
29952969,still active,"4,490"
29952979,still active,"6,990"
29952980,still active,"4,490"
29952981,still active,"13,490"
29952984,still active,"4,790"
29952986,still active,"3,990"
29952987,still active,"6,490"
29952990,still active,"4,990"
29952995,still active,"9,490"
29952997,still active,"6,990"
29952998,still active,"14,990"
29953000,still active,"13,490"
29953001,still active,"12,490"
29953025,still active,"19,495"
29953048,still active,"16,450"
29953056,still active,"12,980"
29953057,still active,"12,450"
29953062,still active,"46,980"
29953079,still active,"37,990"
29953093,still active,"43,980"
29953094,still active,"11,495"
29953263,inactive on: 13/09/2023,"37,741"
29953268,still active,"10,750"
29953275,still active,"26,600"
29953329,still active,"39,950"
29953333,still active,"18,495"
29953372,inactive on: 18/09/2023,"11,995"
29953845,still active,"9,990"
29953847,inactive on: 10/09/2023,"9,990"
29953849,still active,"6,490"
29953862,still active,"30,890"
29953866,still active,"9,430"
29953884,still active,"6,640"
29953908,still active,"5,995"
29953909,still active,"11,160"
29953938,still active,"21,600"
29953972,still active,"6,995"
29953977,still active,"4,795"
29953991,still active,"9,495"
29953992,still active,"5,195"
29954017,still active,"16,995"
29954025,still active,"8,495"
29954035,still active,"6,495"
29954044,still active,"9,995"
29954058,still active,"9,995"
29954079,still active,"3,000"
29954128,still active,"5,990"
29954142,still active,"19,720"
29954164,still active,"7,699"
29954165,still active,"21,999"
29954170,still active,"3,995"
29954187,still active,"4,295"
29954188,still active,"15,950"
29954214,still active,"7,695"
29954217,still active,"14,995"
29954218,still active,"4,295"
29954246,still active,"8,250"
29954248,inactive on: 18/09/2023,"16,350"
29954257,still active,"8,495"
29954286,still active,"16,995"
29954317,still active,"21,495"
29954348,still active,"17,499"
29954376,still active,"20,950"
29954377,still active,"19,750"
29954378,still active,"23,250"
29954385,still active,"32,495"
29954408,still active,"12,491"
29954441,still active,"8,500"
29954464,still active,"8,995"
29954478,still active,"88,995"
29954484,still active,"12,850"
29954486,still active,"13,450"
29954494,still active,"11,981"
29954507,still active,"8,250"
29954510,still active,"8,995"
29954535,still active,"18,995"
29954556,still active,"7,245"
29954562,still active,"11,489"
29954571,still active,"12,650"
29954593,still active,"3,999"
29954617,still active,"21,990"
29954623,still active,"7,995"
29954626,still active,"4,695"
29954676,still active,"12,995"
29954710,still active,"46,995"
29954711,still active,"7,695"
29954721,still active,"11,390"
29954723,still active,"25,890"
29954744,still active,"21,995"
29954832,still active,"7,350"
29954833,still active,"7,750"
29954835,still active,"2,350"
29954836,still active,"8,500"
29954843,still active,"6,750"
29954853,still active,"6,995"
29954854,still active,"9,250"
29954866,still active,"11,950"
29954872,still active,"39,995"
29954883,still active,"11,865"
29955007,still active,"12,795"
29955013,still active,"19,795"
29955020,still active,"17,450"
29955028,still active,"3,995"
29955041,still active,"9,995"
29955047,still active,"4,595"
29955049,still active,"8,800"
29955054,still active,"8,495"
29955079,still active,"15,999"
29955108,still active,"6,995"
29955139,still active,"23,950"
29955141,still active,"22,995"
29955160,still active,"66,995"
29955165,still active,"10,495"
29955168,still active,"27,000"
29955172,still active,"25,250"
29955173,still active,"16,995"
29955178,still active,"7,995"
29955184,still active,"6,995"
29955185,still active,"5,995"
29955186,still active,"12,995"
29955209,still active,"27,990"
29955224,still active,"1,500"
29955238,still active,"22,250"
29955241,still active,"6,850"
29955244,still active,"37,995"
29955253,still active,"5,995"
29955256,still active,"7,995"
29955262,still active,"9,299"
29955265,still active,"16,394"
29955276,still active,"10,990"
29955286,still active,"7,495"
29955291,still active,"17,990"
29955346,still active,"5,995"
29955347,still active,"1,900"
29955350,still active,"8,495"
29955356,still active,"28,995"
29955357,still active,"20,895"
29955368,still active,"12,965"
29955385,still active,"21,995"
29955389,still active,"42,995"
29955390,still active,"56,995"
29955391,still active,"46,995"
29955394,still active,"11,250"
29955398,still active,"6,795"
29955399,inactive on: 13/09/2023,"3,295"
29955401,still active,"5,795"
29955432,still active,"62,995"
29955438,still active,"16,995"
29955462,still active,"10,995"
29955465,still active,"30,495"
29955497,still active,"11,495"
29955552,still active,"12,299"
29955555,still active,"12,999"
29955574,still active,"15,995"
29955585,still active,"11,995"
29955592,still active,"13,790"
29955611,still active,"104,995"
29955643,still active,"20,999"
29955652,still active,"53,990"
29955674,still active,"9,495"
29955681,still active,"9,000"
29955682,still active,"7,500"
29955699,still active,"6,795"
29955702,still active,"16,799"
29955706,inactive on: 18/09/2023,"3,490"
29955722,still active,"14,699"
29955751,inactive on: 18/09/2023,"19,199"
29955759,still active,"19,799"
29955809,still active,"24,750"
29955824,still active,"10,950"
29955838,still active,"7,995"
29955841,still active,"2,350"
29955842,still active,"11,252"
29955856,still active,"9,495"
29955860,still active,"25,255"
29955864,still active,"13,888"
29955865,still active,"14,299"
29955866,still active,"40,995"
29955881,still active,"17,990"
29955908,still active,"11,495"
29955910,still active,"9,495"
29955947,still active,"31,995"
29955953,inactive on: 18/09/2023,"32,995"
29955955,still active,"25,995"
29955969,still active,"20,950"
29955973,inactive on: 18/09/2023,"6,395"
29955981,still active,"9,590"
29955989,still active,"7,495"
29956000,still active,"4,295"
29956057,still active,"15,299"
29956062,still active,"13,995"
29956088,still active,"7,890"
29956123,still active,"27,995"
29956130,still active,"25,995"
29956141,still active,"6,485"
29956161,still active,"12,999"
29956163,still active,"12,795"
29956184,still active,"7,695"
29956206,still active,"7,995"
29956242,still active,"3,795"
29956261,still active,"7,995"
29956398,still active,"12,990"
29956435,inactive on: 18/09/2023,"46,499"
29956456,still active,"94,399"
29956479,still active,"13,498"
29956498,still active,"20,999"
29956537,still active,"21,390"
29956556,inactive on: 13/09/2023,"13,750"
29956575,still active,"11,000"
29956616,still active,"17,499"
29956623,still active,"15,699"
29956629,still active,"42,990"
29956639,still active,"25,999"
29956691,inactive on: 18/09/2023,"22,999"
29956806,still active,"30,000"
29956865,still active,"19,971"
29957011,still active,"15,480"
29957248,still active,"28,990"
29957282,inactive on: 18/09/2023,"11,850"
29957293,still active,"27,995"
29957362,still active,"25,500"
29957420,still active,"3,000"
29957421,still active,"4,295"
29957422,still active,"4,495"
29957424,still active,"12,750"
29957428,still active,"13,999"
29957440,still active,"8,999"
29957441,still active,"9,599"
29957444,still active,"8,999"
29957446,still active,"8,599"
29957452,still active,"17,995"
